customer_id,age,annual_income,spending_score,gender,city,membership_years,last_purchase_amount,total_spent,avg_transaction,transaction_count,spending_volatility,avg_discount,last_purchase
367,37,34765.05153680261,42.077323784857455,Female,New York,2.5,39.28018434642983,303.0,50.5,6.0,58.26,9.17,2024-03-17 05:26:49.736194720
368,35,58073.174082383855,89.19125899468759,Female,Phoenix,0.7,36.139661205227995,330.95,66.19,5.0,50.28,14.0,2023-12-28 09:21:55.682313648
369,36,29458.043380159128,24.638062724592423,Female,Chicago,3.6,96.57856424709004,181.23,30.21,6.0,12.39,10.83,2024-05-10 12:03:54.148682976
370,25,76472.38825687605,79.51608079151117,Male,Chicago,3.0,185.45219407895632,132.71,132.71,1.0,0.0,15.0,2023-02-12 19:09:17.219144383
371,35,38385.95116393918,53.05230241127712,Male,Phoenix,0.3,74.49650303641367,219.76,73.25,3.0,70.09,10.0,2023-11-20 15:33:48.064561292
372,40,46645.001422948335,80.17566283569214,Female,Houston,0.5,257.1535156456451,718.53,143.71,5.0,197.78,3.0,2024-05-01 16:22:49.179383584
373,52,54959.19891635609,89.56547609335128,Male,Chicago,0.5,27.279510729994065,144.86,36.21,4.0,33.29,5.0,2023-12-25 02:41:49.826196524
374,46,41519.75071248358,52.11994084782738,Male,Los Angeles,4.2,41.74457302986859,92.27,46.13,2.0,42.03,7.5,2024-01-18 21:47:48.321366428
375,60,52151.08941606957,42.123409760020856,Female,Los Angeles,0.4,13.62847299096144,219.79,43.96,5.0,24.07,11.0,2024-05-08 03:14:06.952939056
376,25,58630.35086780189,51.65447079662758,Male,Los Angeles,1.9,17.95792328319374,298.4,99.47,3.0,66.56,6.67,2023-08-19 04:53:47.680553612
377,45,64409.19848755227,47.630733199871706,Male,Phoenix,0.1,138.4313873578579,173.11,34.62,5.0,28.23,10.0,2024-03-19 22:13:05.535710712
378,37,61872.461539594355,8.5758386065318,Male,Chicago,1.6,44.60184998544119,117.07,39.02,3.0,11.5,6.67,2024-01-14 14:48:29.866197324
379,61,47422.84304295989,88.81200934462683,Female,Houston,0.3,33.95930937398649,217.41,54.35,4.0,23.24,5.0,2024-03-27 08:53:49.120582408
380,25,47800.523389345966,56.14462543452976,Female,Los Angeles,1.7,22.41476128398775,540.14,77.16,7.0,63.61,11.43,2024-04-17 22:34:08.728974576
381,24,85236.62837037549,20.922520373723646,Female,Houston,0.9,107.84856020533697,133.84,33.46,4.0,37.23,10.0,2024-04-09 00:24:09.820996416
382,27,64248.33602373938,-1.688083004960217,Female,Los Angeles,1.9,36.164705801812445,213.3,42.66,5.0,22.91,9.0,2024-01-21 13:19:37.151543032
383,9,36172.64515519679,-8.189980823258725,Female,Phoenix,1.0,17.211005096008357,45.94,22.97,2.0,25.61,12.5,2024-03-11 14:41:36.865937320
384,28,51499.82245648328,69.26201091718758,Female,Los Angeles,3.9,55.976173427776985,79.06,26.35,3.0,16.46,5.0,2023-08-30 15:07:07.904558092
385,25,44972.85291832711,34.52556078982262,Female,Phoenix,2.8,90.80754725208745,618.47,88.35,7.0,117.81,12.14,2024-05-05 14:40:58.849176984
386,36,47969.98649115335,38.62748329737167,Male,Chicago,3.7,46.356382270090485,435.08,48.34,9.0,38.65,9.44,2024-04-29 23:55:45.978919576
387,39,31557.57263437868,62.20385661347059,Female,Chicago,0.5,32.24808946948552,356.5,71.3,5.0,91.56,12.0,2024-03-04 14:11:22.429648592
388,57,43821.151484210706,37.09879609745553,Male,Houston,0.3,57.88855201170969,286.65,71.66,4.0,94.53,11.25,2024-03-03 11:08:22.498049960
389,46,77173.3365979087,63.66311040133783,Female,Los Angeles,1.6,13.93193407238736,330.33,66.07,5.0,106.04,12.0,2024-03-01 01:04:08.332966656
390,28,58686.144513132545,52.381601609417885,Female,Chicago,4.1,104.63685550816017,530.22,88.37,6.0,110.44,6.67,2024-05-24 01:54:20.297205944
391,24,12632.578877728098,47.89676042126909,Female,New York,0.2,79.43321294156556,308.23,77.06,4.0,40.3,6.25,2024-04-20 06:54:09.136982736
392,40,50250.56189004144,10.681239857712775,Female,New York,0.5,150.5404225374166,54.27,54.27,1.0,0.0,5.0,2023-12-18 20:18:33.142262844
393,19,66344.44284363741,29.506716089028508,Male,Houston,2.7,23.617857205872586,336.08,84.02,4.0,41.22,11.25,2024-03-17 04:12:22.766855336
394,56,44610.72043540375,65.06338413967165,Female,Chicago,1.3,11.309233957547196,72.39,24.13,3.0,17.37,11.67,2024-03-17 06:26:23.311666232
395,49,60758.953156748226,32.94945462839872,Male,Phoenix,1.8,12.319999970334491,93.09,23.27,4.0,11.68,11.25,2024-01-12 03:14:55.337906760
396,29,37109.011837741986,80.13423889461227,Male,New York,1.8,20.096662866076972,232.65,38.78,6.0,53.71,10.83,2024-05-25 00:29:19.139182784
397,14,42946.16425600464,108.66003309983496,Male,Chicago,1.1,16.412694436805353,184.19,36.84,5.0,21.69,10.0,2023-12-19 10:57:03.380467608
398,51,72478.1954100478,66.40963252103306,Female,Phoenix,2.4,92.13986471115568,646.57,80.82,8.0,30.74,11.88,2024-02-23 11:43:56.620732416
399,33,45924.04940195438,87.32079728412894,Female,Los Angeles,3.8,33.477506937993596,83.28,16.66,5.0,11.91,17.0,2024-03-06 17:48:28.354167080
400,49,21954.025070675132,68.01818095740171,Male,Chicago,4.8,42.727282499227265,327.49,46.78,7.0,68.7,7.14,2024-03-05 22:27:03.632472648
401,15,49050.45165827995,36.6434494331953,Female,Los Angeles,0.1,29.814888891860324,204.83,40.97,5.0,31.88,7.0,2024-05-06 11:16:50.540210808
402,27,48821.17410628465,55.003791620185616,Female,New York,1.6,45.96301224121372,644.03,161.01,4.0,192.71,5.0,2024-05-10 03:52:32.151043024
403,35,67975.5285406019,100.33302365243604,Female,Los Angeles,0.1,105.90560586846688,470.44,42.77,11.0,23.33,9.55,2024-01-26 17:39:27.479349588
404,35,50215.0463326364,36.911156434313725,Male,New York,4.6,256.2859001350027,1315.13,328.78,4.0,566.17,13.75,2024-04-13 15:19:56.879937600
405,29,43676.26532839561,24.01681752804815,Male,Houston,1.1,133.3621709084799,313.25,104.42,3.0,125.95,11.67,2024-03-11 12:42:29.714994296
406,42,65675.84217846808,21.645139422118262,Male,Houston,4.6,56.280628385559815,726.05,181.51,4.0,265.62,12.5,2024-05-10 04:37:12.332646656
407,22,50250.56189004144,44.56176540416127,Male,New York,0.4,40.53481599798913,198.7,66.23,3.0,33.7,13.33,2024-03-06 18:18:15.141902840
408,33,38749.65977651424,24.913197783923447,Male,Phoenix,0.4,182.81549743479508,38.47,12.82,3.0,3.83,10.0,2024-03-12 01:21:52.802256048
409,36,67324.96340812427,91.85048568593092,Female,Houston,4.8,21.310326650977668,476.68,95.34,5.0,75.83,10.0,2024-02-15 20:50:05.340106804
410,41,52904.92646775199,55.408913364782194,Male,Phoenix,5.6,53.71240645467295,364.73,33.16,11.0,23.35,6.82,2024-05-29 01:01:29.353787072
411,43,50043.889500191566,74.29315774401257,Male,Phoenix,2.9,17.03231264330556,250.86,35.84,7.0,33.07,12.14,2024-05-12 05:30:30.924618496
412,21,52668.62587117481,42.53336523550754,Male,Phoenix,0.5,175.75049881424974,176.56,29.43,6.0,21.29,9.17,2024-04-07 23:20:17.040340808
413,16,33939.97442875105,21.49507005609704,Male,Chicago,0.4,219.04510193711224,271.28,38.75,7.0,27.71,7.86,2024-04-13 23:01:32.089841800
414,50,42085.19335732494,17.26515136416807,Female,Chicago,2.8,14.943126190412494,240.33,48.07,5.0,30.89,6.0,2024-05-21 12:51:25.405708112
415,38,50053.73902749175,27.30020644554698,Female,Phoenix,2.0,13.891113210715943,160.45,40.11,4.0,36.32,11.25,2024-01-24 16:46:08.887377748
416,26,47080.04457462981,58.68813735066777,Male,New York,4.1,32.92766302620644,145.89,24.31,6.0,17.25,14.17,2023-11-19 08:32:33.831076620
417,53,69086.42574224893,62.99707329419869,Female,Houston,0.6,95.4120639595602,257.42,51.48,5.0,48.65,8.0,2024-05-20 06:05:04.566091320
418,36,53261.087790905054,65.07990182646712,Male,Los Angeles,0.7,24.40129680323004,35.12,35.12,1.0,0.0,0.0,2023-11-14 03:42:56.715534312
419,49,62823.55883954603,12.783182905453572,Male,Chicago,2.6,25.71795294793171,134.75,44.92,3.0,35.68,13.33,2023-10-14 02:43:28.324166484
420,35,50140.930318637744,49.989770352543246,Male,Chicago,0.6,101.48640832666077,226.37,75.46,3.0,37.18,15.0,2024-04-14 05:13:46.936538728
421,59,65844.32725619184,24.348454227690187,Female,Los Angeles,1.2,69.9763001117257,238.5,59.63,4.0,63.67,7.5,2024-03-28 10:42:22.082841656
422,56,55962.91634859731,60.03664918961321,Female,Phoenix,1.5,49.48323756995998,228.12,76.04,3.0,68.94,5.0,2024-05-30 03:49:35.891517832
423,32,50201.30728082696,61.9769263874363,Male,Los Angeles,2.2,57.107321501866856,260.54,43.42,6.0,25.25,5.83,2024-05-10 05:06:59.120382408
424,46,49800.75366561465,20.69567382433905,Male,Phoenix,0.8,70.46015711892649,517.24,64.65,8.0,57.63,10.62,2024-02-22 21:20:19.776395528
425,42,35683.42060563555,74.20074017990869,Male,Chicago,3.9,122.19648132941975,93.71,31.24,3.0,34.79,20.0,2023-09-18 14:30:05.652113044
426,51,57603.73580204466,108.47057353820612,Female,Los Angeles,1.0,125.69251224823036,297.65,148.82,2.0,178.6,12.5,2023-02-02 10:59:23.351267025
427,23,49396.92898195432,70.87089343961655,Male,New York,0.1,31.926944379676776,67.3,33.65,2.0,12.94,0.0,2023-10-12 16:43:33.364267284
428,43,42470.12059728193,45.929149011222385,Male,Houston,0.1,48.22645826032773,381.7,95.42,4.0,108.96,12.5,2024-02-03 08:48:12.153843076
429,47,66596.92656218108,42.08635741975645,Female,Houston,7.1,29.531976175217128,330.1,55.02,6.0,76.11,7.5,2024-05-30 12:30:44.676893536
430,13,31246.759611577974,44.77340045818729,Male,Houston,1.9,81.95069007144474,199.88,49.97,4.0,68.52,8.75,2023-12-05 07:12:47.175343508
431,20,50250.56189004144,30.981653830574736,Female,Los Angeles,1.4,19.904347393099545,106.2,53.1,2.0,52.68,15.0,2024-02-16 17:25:57.031140624
432,10,65415.781231693,56.30995516630123,Male,Phoenix,4.1,17.355854193061237,313.03,62.61,5.0,41.12,11.0,2023-11-16 14:31:51.062221244
433,31,54732.84411380379,21.538435221142393,Female,Chicago,2.5,33.77510808983939,507.75,72.54,7.0,82.43,9.29,2024-05-15 15:53:57.688753776
434,43,49282.11608520864,2.7575553350524915,Male,Houston,0.4,6.606613811177428,110.13,27.53,4.0,11.77,3.75,2024-04-16 15:03:07.707754152
435,53,53765.0531472522,55.49004204533872,Male,Los Angeles,0.0,1.3845755912045838,496.65,99.33,5.0,92.74,12.0,2024-05-31 19:46:52.304246088
436,35,52691.21256573262,50.53082664439553,Female,Houston,8.0,78.1967814193276,132.39,33.1,4.0,13.29,11.25,2024-05-20 01:51:56.870337408
437,54,27250.06180571118,35.720749589070145,Male,Phoenix,2.0,85.28997096974277,691.91,138.38,5.0,182.59,15.0,2024-04-29 06:48:21.802036040
438,18,44761.07171978058,17.932584434740832,Female,New York,1.3,19.872759176279793,145.97,29.19,5.0,18.77,15.0,2024-05-31 01:54:47.945758912
439,14,74247.82481770623,57.24360067285087,Male,New York,5.8,45.094015331362584,655.96,109.33,6.0,80.09,12.5,2024-01-14 14:03:49.684593692
440,34,40110.137978342485,25.245624035738732,Female,Chicago,0.9,232.93995820780427,182.5,45.62,4.0,21.42,13.75,2024-02-16 19:54:50.969819396
441,39,45225.48478843499,46.526391228366634,Male,New York,2.6,44.7146088474939,82.24,27.41,3.0,16.01,15.0,2024-05-13 16:59:46.247724952
442,34,41875.68855036219,94.12429635316111,Female,New York,2.2,183.46606194656815,167.86,23.98,7.0,15.58,15.0,2024-04-18 18:10:26.844536888
443,10,48694.771650227936,66.2797442393846,Female,Los Angeles,2.3,26.2582972427148,425.01,60.72,7.0,41.34,9.29,2024-04-30 21:01:24.457689152
444,33,41253.157530135526,15.771683440457585,Male,Los Angeles,2.3,61.32467518023487,339.44,42.43,8.0,55.47,11.88,2024-05-13 16:44:52.853857080
445,19,57301.1225323709,18.128710724692436,Male,Chicago,0.0,83.11674586104424,410.43,51.3,8.0,53.17,12.5,2024-05-17 04:22:46.587331744
446,43,52959.701184353995,53.79547731859397,Female,Chicago,3.5,31.33838246191784,265.24,37.89,7.0,32.18,11.43,2024-04-13 04:54:34.337486752
447,39,61603.21422660527,15.616982948524477,Female,Los Angeles,5.1,37.870403818054626,709.99,59.17,12.0,70.32,7.5,2024-03-28 19:53:17.655953120
448,23,34235.882507165596,-0.0431370308571654,Female,New York,1.2,43.5591258924324,315.0,45.0,7.0,56.43,9.29,2024-03-29 21:56:44.012080240
449,28,44894.89275675645,63.309300282418086,Male,Phoenix,1.6,22.83927995055175,279.11,39.87,7.0,36.8,10.71,2024-05-20 15:16:00.139202784
450,22,46614.16052581798,58.02339385802169,Female,New York,0.8,63.22129690050891,93.65,31.22,3.0,19.4,10.0,2024-05-07 12:20:43.320866416
451,34,56834.70365132892,61.26495828197831,Female,New York,3.1,171.68956398653313,193.43,27.63,7.0,16.33,11.43,2024-05-31 20:16:39.091981840
452,46,38101.68204189448,56.5758795454476,Female,Phoenix,2.7,166.46711657466437,180.57,60.19,3.0,30.81,11.67,2024-03-23 20:46:08.599371984
453,23,63734.80706387516,48.36723220819013,Male,Chicago,2.7,364.68999114403255,989.01,164.83,6.0,270.89,13.33,2023-12-13 02:34:39.545590912
454,41,67796.23385776413,33.44528630808348,Male,Los Angeles,2.7,33.78860529838136,213.39,42.68,5.0,44.54,5.0,2024-04-16 09:05:46.254925096
455,28,35166.914785466244,62.90337415219858,Male,Chicago,0.5,30.84708058217144,102.35,51.18,2.0,60.51,2.5,2024-05-21 11:36:58.436368728
456,25,42636.90657659651,88.24708721012875,Female,Chicago,0.2,96.09957541049292,312.82,39.1,8.0,30.0,10.0,2024-03-27 11:37:36.453129064
457,33,42021.027375618614,37.46927481391365,Female,Chicago,0.7,208.26795439087655,228.76,76.25,3.0,29.76,10.0,2024-04-06 04:54:06.688933776
458,22,88373.48839102803,24.48149474479254,Male,Los Angeles,1.7,154.5967039119324,818.99,68.25,12.0,94.19,9.17,2024-05-03 15:02:07.226544528
459,28,43551.4984218817,21.622014514719023,Male,Chicago,1.0,101.78895412547358,571.52,63.5,9.0,71.09,7.78,2024-05-18 23:48:30.514210288
460,20,75164.38163234202,28.33174416665706,Male,Chicago,0.6,23.59654228537572,154.49,30.9,5.0,12.06,9.0,2024-04-24 16:22:21.530830616
461,58,31000.520073400858,55.06496311190185,Male,Houston,0.0,25.435798283158963,889.77,127.11,7.0,154.0,12.14,2024-04-09 17:46:27.391747832
462,35,35155.23550753455,-3.4906890888390163,Female,New York,0.3,89.05716617630121,706.98,101.0,7.0,172.22,11.43,2024-04-15 19:41:42.986059720
463,26,39700.93202227699,60.97926061080815,Male,Houston,0.2,81.21408581406106,287.96,36.0,8.0,23.37,11.25,2024-05-18 14:22:41.547230944
464,37,37314.66032830216,66.0978252574039,Male,Los Angeles,6.3,46.324155117857565,703.44,87.93,8.0,95.25,10.0,2024-02-17 11:32:54.783495668
465,33,50250.56189004144,5.0480410014279995,Female,Phoenix,3.0,85.12565420685867,345.4,49.34,7.0,38.66,11.43,2024-05-29 22:36:54.620292408
466,32,39368.32695917752,25.520489093060014,Female,Phoenix,0.3,58.83103073951029,446.92,63.85,7.0,76.14,10.71,2024-05-02 14:28:01.233624672
467,42,37709.8761089814,51.99202449613534,Male,Houston,1.3,115.96673845265448,383.11,76.62,5.0,42.8,6.0,2024-05-14 00:11:34.669893400
468,44,67377.07994709992,46.413256742390054,Male,Houston,2.1,30.645682902472775,256.47,36.64,7.0,34.32,10.71,2024-04-30 13:04:55.853917080
469,28,68356.90433769747,62.99093670671476,Male,Houston,6.5,13.06757766112374,244.33,61.08,4.0,48.78,11.25,2024-01-24 08:49:40.283605672
470,28,64239.447475629735,46.47157946209085,Male,New York,0.6,15.093333307987145,233.29,33.33,7.0,29.94,9.29,2024-05-08 12:54:49.313786272
471,31,57859.98433376492,81.61923816937413,Female,Los Angeles,0.6,26.38691659639664,75.86,25.29,3.0,10.29,8.33,2023-08-18 19:13:05.319706396
472,7,51391.145986693286,41.97076502390795,Male,Chicago,1.7,30.517824485237135,378.22,54.03,7.0,58.57,12.14,2024-03-04 08:58:41.158423168
473,16,50250.56189004144,25.42417533200616,Male,Houston,3.9,52.689815204493456,149.68,24.95,6.0,17.19,10.0,2024-03-25 01:18:28.894177880
474,51,35702.63742867362,23.41395334345609,Male,New York,0.7,23.209872298625825,92.58,46.29,2.0,20.14,7.5,2023-10-11 09:57:12.524650492
475,54,55444.93555149031,68.38671273204223,Male,Phoenix,0.3,18.05071149260846,329.66,54.94,6.0,35.13,10.83,2024-05-15 23:50:26.292525848
476,32,32395.544111798037,50.74052854892291,Female,Phoenix,0.6,11.740903213209272,138.46,34.62,4.0,32.16,6.25,2024-04-26 06:50:17.580351608
477,41,35091.186062369095,65.84289751812987,Male,Phoenix,1.2,65.47620029711308,286.49,47.75,6.0,34.31,10.0,2024-05-16 02:34:13.625072504
478,38,50250.56189004144,65.32806248072961,Female,Houston,0.9,53.229958510723755,236.5,47.3,5.0,38.01,13.0,2024-04-11 08:29:16.835136704
479,71,78509.73562583131,-0.4962463190960164,Male,Phoenix,3.9,65.99382424170688,82.61,16.52,5.0,6.02,12.0,2024-05-13 09:03:17.643952880
480,48,55899.42707249721,21.497934974413912,Male,Phoenix,5.7,33.89854143831665,256.8,36.69,7.0,31.15,10.0,2024-03-08 21:25:34.278685576
481,33,66596.85728441966,24.484373987404485,Male,Phoenix,1.0,325.699896427687,253.15,50.63,5.0,34.04,13.0,2024-04-07 06:27:46.257325144
482,23,46312.27523834025,29.59839528770594,Female,Chicago,3.5,16.761261646321454,81.3,40.65,2.0,40.07,2.5,2023-08-02 04:25:01.374027480
483,15,29934.887208684737,39.49111683558685,Female,Phoenix,0.1,57.81262207563921,136.23,34.06,4.0,30.39,3.75,2023-04-19 16:12:49.551391028
484,37,59182.57427927877,74.97873986542965,Male,New York,1.6,5.982440720685783,196.74,39.35,5.0,20.65,4.0,2024-05-30 16:43:52.372647456
485,25,58539.33984905096,79.96205880959748,Female,Houston,3.6,81.46417206712908,487.98,61.0,8.0,90.96,7.5,2024-04-05 03:50:13.908278168
486,17,51075.02830820366,42.67772924492508,Female,Chicago,1.1,25.202689838815704,304.96,50.83,6.0,56.89,8.33,2024-05-09 05:32:26.702934056
487,27,46364.36812842333,43.717978466881384,Male,Chicago,0.3,14.254791497108869,37.06,18.53,2.0,14.5,2.5,2023-05-04 07:07:08.480569612
488,22,64433.15867871647,32.36415689856784,Female,Houston,0.7,85.37093955283548,117.56,29.39,4.0,18.39,13.75,2024-04-17 05:26:44.552091040
489,55,35214.004498587885,52.2296924309636,Female,Phoenix,1.4,16.144644721324315,82.22,20.56,4.0,12.38,7.5,2024-04-02 14:02:38.835176704
490,45,38393.291316640134,55.06302206834842,Female,Phoenix,3.7,23.59353670670092,573.85,63.76,9.0,50.38,9.44,2024-05-06 09:47:30.177003536
491,34,34878.40239859358,70.16188887505663,Female,Los Angeles,2.8,144.00378150252047,492.02,61.5,8.0,59.26,10.0,2024-05-24 21:15:45.018900376
492,52,51274.59443953741,69.96096814956383,Female,Phoenix,0.2,63.428861612585195,213.58,71.19,3.0,44.7,8.33,2024-04-27 17:34:52.721854440
493,35,33681.60481836112,-7.552951276726283,Male,New York,1.6,36.96774475504444,701.62,87.7,8.0,189.82,10.0,2024-04-10 16:06:32.839856800
494,24,39736.367292271345,46.186376309072045,Male,Phoenix,4.1,62.55182385938099,62.18,20.73,3.0,17.0,6.67,2023-11-03 09:37:27.092941860
495,53,39413.66656659203,84.6025007722526,Male,Houston,1.7,36.133867854892465,340.88,113.63,3.0,121.1,5.0,2024-01-29 07:41:55.946318928
496,41,46090.87501499063,39.04712681737708,Female,Phoenix,0.1,103.39059965364508,357.93,71.59,5.0,32.25,8.0,2023-10-28 02:14:36.833536672
497,22,27689.383303940347,78.48104545908221,Male,Houston,3.5,46.284756404267895,315.95,45.14,7.0,53.66,12.86,2024-05-11 07:25:18.870377408
498,32,51308.074880559005,42.33870499972028,Female,Chicago,4.7,21.0229533868631,177.45,29.57,6.0,17.19,11.67,2023-11-23 08:49:50.651813036
499,24,68709.55475997017,54.3730866860491,Male,Los Angeles,1.0,12.27360844800448,107.42,21.48,5.0,18.91,12.0,2024-05-27 18:30:01.908038160
500,18,52032.37058475143,21.57773269002127,Female,Chicago,0.7,167.28738260350042,415.27,69.21,6.0,78.02,13.33,2024-02-24 20:14:31.217424352
501,46,73119.81717201982,22.518786060837133,Female,Houston,1.6,13.249930873485924,300.49,60.1,5.0,64.43,8.0,2024-02-13 18:57:13.172663452
502,57,70009.97278815387,68.13728930657537,Female,Los Angeles,8.3,114.75795565062164,376.16,62.69,6.0,48.39,6.67,2024-04-09 05:21:57.698353968
503,18,61666.02570871782,72.04545700501662,Male,Chicago,3.6,22.736154644219067,130.55,43.52,3.0,32.55,15.0,2023-11-28 15:08:48.130562612
504,41,51120.28763955329,50.66072265501232,Female,Phoenix,3.3,28.08673674121589,6.73,6.73,1.0,0.0,10.0,2024-03-26 04:06:35.431908640
505,27,50337.5058236816,19.31189393404022,Male,Phoenix,0.4,188.24956757630432,183.04,30.51,6.0,24.19,10.83,2024-05-31 23:45:06.606132120
506,29,61456.9965854489,51.09511391518036,Female,Los Angeles,4.5,27.602149444880048,167.97,33.59,5.0,23.74,8.0,2024-04-07 11:10:40.740814816
507,27,44124.94085743951,81.43087401685695,Female,Chicago,1.6,41.27642037930552,212.26,70.75,3.0,83.96,11.67,2024-03-30 18:47:29.096981936
508,24,21762.188727988043,93.57166175129402,Male,New York,5.0,173.51774912996717,171.34,42.83,4.0,33.06,3.75,2024-03-31 04:28:11.457829160
509,35,57380.0608115444,42.08230169185214,Male,New York,2.1,99.83146635470584,145.93,48.64,3.0,25.53,13.33,2024-04-21 01:30:53.677073544
510,25,33033.97055097543,8.503303743555247,Female,New York,3.6,105.34033026033045,166.64,27.77,6.0,35.01,10.0,2024-05-21 01:41:22.681653632
511,38,50250.56189004144,71.00908998886946,Female,Chicago,0.4,23.821164421384232,161.29,40.32,4.0,13.67,7.5,2024-03-22 22:26:03.151263024
512,34,50250.56189004144,43.10092258862498,Female,Chicago,2.5,22.61661404113033,304.27,60.85,5.0,45.81,12.0,2024-05-09 14:58:15.669913400
513,32,48573.12683669795,73.57601603902599,Male,Chicago,0.6,94.7088689341248,154.45,30.89,5.0,27.93,9.0,2024-04-07 21:06:16.495529912
514,24,28818.865905265546,57.02680562544049,Female,Houston,0.4,54.53290154275017,203.33,50.83,4.0,15.12,17.5,2023-11-21 23:34:35.873517472
515,28,52482.37346199711,27.91389735595375,Female,New York,1.7,51.827469979348585,647.06,80.88,8.0,108.28,5.0,2024-05-11 21:34:02.320846416
516,44,64492.09491291572,51.456109016484525,Female,New York,1.8,15.88815960773313,76.61,38.3,2.0,20.92,5.0,2024-05-25 10:54:41.681633632
517,41,33074.87644601326,82.70845917635819,Female,New York,1.3,27.05304089327472,73.05,24.35,3.0,2.03,11.67,2024-05-16 07:02:14.714694296
518,23,69087.2499627314,46.271150275818904,Male,Houston,0.2,9.822168832207709,197.06,65.69,3.0,59.41,16.67,2024-03-27 09:53:22.696053920
519,36,26597.43762305084,24.12987091386556,Male,Houston,0.6,61.65712769937976,124.29,31.07,4.0,31.98,12.5,2024-03-15 21:55:48.714974296
520,44,50250.56189004144,10.283895785083583,Male,Chicago,0.5,83.29227942155414,262.79,37.54,7.0,35.07,12.14,2024-05-29 00:01:55.778315568
521,14,43831.093542747745,30.69588282838371,Male,New York,0.8,136.76871309099454,393.38,35.76,11.0,34.53,14.55,2024-05-22 12:25:57.823156464
522,41,52184.25495240337,39.74659345572545,Female,New York,2.0,12.834670098498702,160.51,40.13,4.0,26.75,7.5,2023-09-06 16:07:09.128582572
523,27,21619.49641271495,70.49997839793147,Female,Phoenix,1.2,106.98243250441418,191.25,95.63,2.0,71.4,12.5,2024-01-10 16:45:13.590271804
524,41,49067.95900296037,21.978768304709455,Male,Phoenix,6.9,50.77521876033703,211.74,42.35,5.0,28.8,14.0,2024-05-30 06:33:23.224064480
525,25,53427.23266577288,88.84379714324089,Female,Phoenix,0.0,153.71597373819432,271.52,67.88,4.0,67.53,17.5,2024-03-11 13:27:09.896597928
526,13,48707.56843850758,16.571194728970212,Female,Houston,0.5,8.996552318179251,671.11,111.85,6.0,63.52,5.83,2024-05-08 02:14:33.377467552
527,15,41553.7838442144,108.28715231392091,Female,Chicago,1.7,262.3323264094518,584.92,146.23,4.0,141.1,12.5,2024-05-13 17:29:33.035460712
528,35,35801.53222208278,93.13796391886176,Male,Los Angeles,4.2,44.03716449258819,189.97,31.66,6.0,30.35,12.5,2024-04-07 22:35:36.858737176
529,38,66957.89929305966,53.529156234699805,Male,New York,0.1,66.24209245765223,337.63,168.82,2.0,15.48,7.5,2024-04-20 12:36:37.195943920
530,24,50462.10702496925,8.807661630760194,Male,Phoenix,4.3,23.68204161535445,142.39,47.46,3.0,26.26,15.0,2023-11-04 22:50:56.173123464
531,42,73111.28564775159,48.61439845043945,Female,New York,1.4,20.29504467565589,404.43,57.78,7.0,54.54,9.29,2024-02-21 18:47:06.632532652
532,15,42102.76467807616,40.32897605033736,Female,New York,3.1,89.91380589391736,647.99,64.8,10.0,83.71,11.0,2024-05-17 21:59:57.551951040
533,34,43478.07959941674,18.142819423726905,Female,New York,5.9,38.85782702465578,238.38,39.73,6.0,41.57,12.5,2024-05-25 12:24:02.044840896
534,20,62233.91366894245,57.275240681186055,Male,Chicago,0.5,274.8590923490821,17.65,17.65,1.0,0.0,0.0,2023-01-09 17:41:57.818356367
535,27,25655.37556994654,29.4089217536089,Male,New York,1.8,40.64922815804267,375.0,34.09,11.0,30.09,7.73,2024-05-28 05:40:04.632092640
536,35,31798.049597706155,32.127353823760465,Male,Chicago,4.3,125.32747626252312,158.48,31.7,5.0,10.57,11.0,2024-05-02 14:13:07.839756792
537,24,66462.27457029745,44.90803413569111,Male,Los Angeles,3.7,43.664228968849294,436.56,87.31,5.0,117.58,8.0,2024-03-20 09:23:08.259765192
538,30,32420.99106165208,35.627279282357414,Female,Los Angeles,1.5,3.16261874914619,276.18,46.03,6.0,44.75,10.83,2023-09-27 03:14:15.593111864
539,47,22714.234770461782,101.95391542775072,Female,Houston,6.0,35.633993809381536,366.29,73.26,5.0,61.83,12.0,2024-03-09 22:59:13.847076944
540,28,78027.90782109636,36.60713417501126,Male,New York,2.5,114.55445335031128,63.05,63.05,1.0,0.0,10.0,2023-01-11 14:22:08.714574291
541,45,29092.73528188692,61.02202528486189,Male,Phoenix,1.5,63.09148914141491,93.05,31.02,3.0,36.58,6.67,2024-03-24 01:58:49.870597408
542,21,52761.790974922544,53.63806230525905,Female,Houston,0.1,32.79428658651767,169.02,42.25,4.0,23.57,8.75,2024-02-05 02:44:35.717514352
543,41,51036.27789086407,58.8187556314718,Female,Houston,1.3,67.96637389545154,486.2,60.78,8.0,40.3,7.5,2024-04-03 22:33:13.431868640
544,52,12027.674615467333,60.7272100902733,Male,Los Angeles,1.1,194.0219557841039,315.16,63.03,5.0,63.21,5.0,2023-12-05 05:58:20.206004120
545,5,45990.24465248286,72.03403716515305,Male,Phoenix,0.7,157.5438752006907,209.18,34.86,6.0,24.91,10.0,2024-02-02 06:00:05.616112324
546,25,56726.19874218664,56.66115189046606,Male,New York,5.7,12.70352375512376,120.25,60.12,2.0,51.83,5.0,2024-04-25 15:56:53.948278968
